reach_id,mid_lat,mid_lon,planetscope_id,normalized_planetscope_path,label_path,sword_path,s2_path_raw,s2_path_reprojected,swot_node_path,swot_node_id,swot_pixc_path,swot_pixc_id
26142600251,63.46356158,44.27615354,20230615_073020_13_24c8_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20230615_073020_13_24c8_3B_AnalyticMS_SR_clip-tile_4166_4666-274-774.tif,PlanetScope/label/train/20230615_073020_13_24c8_3B_AnalyticMS_SR_clip-tile_4166_4666-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2023-06-15--f8d12e3bff1e9ced0d220307f171a31e.tif,Sentinel-2/reprojected/train/2023-06-15--26142600251--20230615_073020_13_24c8_3B_AnalyticMS_SR_clip--tile_4166_4666-274-774.tif,SWOT/nodes/26142600251--20230615_073020_13_24c8_3B_AnalyticMS_SR_clip--tile_4166_4666-274-774.geojson,SWOT_L2_HR_RiverSP_Node_553_001_EU_20230615T101744_20230615T101755_PGC0_01,SWOT/pixc/26142600251--20230615_073020_13_24c8_3B_AnalyticMS_SR_clip--tile_4166_4666-274-774.tif,SWOT_L2_HR_PIXC_553_001_268R_20230615T102611_20230615T102622_PGC0_01
26142600251,63.4501006,44.27649346,20230615_073020_13_24c8_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20230615_073020_13_24c8_3B_AnalyticMS_SR_clip-tile_4666_5166-274-774.tif,PlanetScope/label/train/20230615_073020_13_24c8_3B_AnalyticMS_SR_clip-tile_4666_5166-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2023-06-15--f8d12e3bff1e9ced0d220307f171a31e.tif,Sentinel-2/reprojected/train/2023-06-15--26142600251--20230615_073020_13_24c8_3B_AnalyticMS_SR_clip--tile_4666_5166-274-774.tif,SWOT/nodes/26142600251--20230615_073020_13_24c8_3B_AnalyticMS_SR_clip--tile_4666_5166-274-774.geojson,SWOT_L2_HR_RiverSP_Node_553_001_EU_20230615T101744_20230615T101755_PGC0_01,SWOT/pixc/26142600251--20230615_073020_13_24c8_3B_AnalyticMS_SR_clip--tile_4666_5166-274-774.tif,SWOT_L2_HR_PIXC_553_001_268R_20230615T102611_20230615T102622_PGC0_01
26142600251,63.57139817,44.30362415,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_166_666-774-1274.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_166_666-774-1274.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_166_666-774-1274.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_166_666-774-1274.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_166_666-774-1274.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.55793731,44.30395272,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_666_1166-774-1274.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_666_1166-774-1274.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_666_1166-774-1274.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_666_1166-774-1274.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_666_1166-774-1274.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.54432691,44.27410642,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_1166_1666-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_1166_1666-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1166_1666-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1166_1666-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1166_1666-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.54447643,44.30428094,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_1166_1666-774-1274.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_1166_1666-774-1274.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1166_1666-774-1274.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1166_1666-774-1274.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1166_1666-774-1274.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.53086609,44.27444851,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_1666_2166-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_1666_2166-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1666_2166-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1666_2166-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_1666_2166-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.51740524,44.27479024,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_2166_2666-274-774_mid.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_2166_2666-274-774_mid.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_2166_2666-274-774_mid.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_2166_2666-274-774_mid.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_2166_2666-274-774_mid.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.50394436,44.2751316,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_2666_3166-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_2666_3166-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_2666_3166-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_2666_3166-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_2666_3166-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.49048346,44.27547261,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_3166_3666-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_3166_3666-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3166_3666-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3166_3666-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3166_3666-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.47702253,44.27581325,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_3666_4166-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_3666_4166-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3666_4166-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3666_4166-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3666_4166-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.47717161,44.30591683,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_3666_4166-774-1274.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_3666_4166-774-1274.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3666_4166-774-1274.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3666_4166-774-1274.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_3666_4166-774-1274.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.46356158,44.27615354,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_4166_4666-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_4166_4666-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_4166_4666-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_4166_4666-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_4166_4666-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.4501006,44.27649346,20240629_074756_75_24b4_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_4666_5166-274-774.tif,PlanetScope/label/train/20240629_074756_75_24b4_3B_AnalyticMS_SR_clip-tile_4666_5166-274-774.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_4666_5166-274-774.tif,SWOT/nodes/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_4666_5166-274-774.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074756_75_24b4_3B_AnalyticMS_SR_clip--tile_4666_5166-274-774.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.57139817,44.30362415,20240629_074234_83_24c3_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074234_83_24c3_3B_AnalyticMS_SR_clip-tile_166_666-774-1274.tif,PlanetScope/label/train/20240629_074234_83_24c3_3B_AnalyticMS_SR_clip-tile_166_666-774-1274.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074234_83_24c3_3B_AnalyticMS_SR_clip--tile_166_666-774-1274.tif,SWOT/nodes/26142600251--20240629_074234_83_24c3_3B_AnalyticMS_SR_clip--tile_166_666-774-1274.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074234_83_24c3_3B_AnalyticMS_SR_clip--tile_166_666-774-1274.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
26142600251,63.55793731,44.30395272,20240629_074234_83_24c3_3B_AnalyticMS_SR_clip,PlanetScope/input/train/20240629_074234_83_24c3_3B_AnalyticMS_SR_clip-tile_666_1166-774-1274.tif,PlanetScope/label/train/20240629_074234_83_24c3_3B_AnalyticMS_SR_clip-tile_666_1166-774-1274.tif,SWORD/eu_sword_reaches_hb26_v16.shp,Sentinel-2/raw/train/26142600251--2024-06-29--2e7f6e27a723f5148f951993dcfe8257.tif,Sentinel-2/reprojected/train/2024-06-29--26142600251--20240629_074234_83_24c3_3B_AnalyticMS_SR_clip--tile_666_1166-774-1274.tif,SWOT/nodes/26142600251--20240629_074234_83_24c3_3B_AnalyticMS_SR_clip--tile_666_1166-774-1274.geojson,SWOT_L2_HR_RiverSP_Node_017_288_EU_20240629T074511_20240629T074513_PIC0_01,SWOT/pixc/26142600251--20240629_074234_83_24c3_3B_AnalyticMS_SR_clip--tile_666_1166-774-1274.tif,SWOT_L2_HR_PIXC_017_288_041L_20240629T074702_20240629T074713_PIC0_01
